football_data_name,transfermarkt_name,manager,trainer_id,nationality,date_of_birth,start_date,end_date,age_at_appointment,experience_clubs_before,experience_years_before
Erciyesspor,Kayseri Erciyesspor,Necip Erdoğan,60117,Türkiye,1948-03-19,1986-05-05,1986-06-30,38.1,0,0.0
Erciyesspor,Kayseri Erciyesspor,Gündüz Tekin Onay,60108,Türkiye,1942-05-31,1986-01-01,1986-05-05,43.6,11,17.0
Erciyesspor,Kayseri Erciyesspor,Tınaz Tırpan,25611,Türkiye,1939-04-28,1985-07-01,1985-12-09,46.2,4,6.0
Erciyesspor,Kayseri Erciyesspor,Erkan Kural,61073,Türkiye,1936-06-17,1984-07-01,1985-06-30,48.0,7,9.0
Erciyesspor,Kayseri Erciyesspor,Fehmi Kuş,124342,Türkiye,1949-01-02,1982-10-13,1984-06-30,33.8,3,7.3
Erciyesspor,Kayseri Erciyesspor,Fehmi Kuş,124342,Türkiye,1949-01-02,1980-10-12,1982-06-30,31.8,1,5.3
Erciyesspor,Kayseri Erciyesspor,Tekin Yolaç,124353,Türkiye,1935-01-13,1980-07-01,1980-10-12,45.5,7,11.0
Erciyesspor,Kayseri Erciyesspor,Tamer Güney,71000,Türkiye,1936-01-06,1979-11-01,1980-05-12,43.8,11,11.3
Erciyesspor,Kayseri Erciyesspor,Erkan Kural,61073,Türkiye,1936-06-17,1977-07-01,1978-06-30,41.0,1,2.0
Erciyesspor,Kayseri Erciyesspor,Tekin Yolaç,124353,Türkiye,1935-01-13,1975-07-01,1976-06-30,40.5,3,6.0
Erciyesspor,Kayseri Erciyesspor,Tamer Güney,71000,Türkiye,1936-01-06,1974-10-30,1975-06-30,38.8,5,6.3
Erciyesspor,Kayseri Erciyesspor,Sabri Kiraz,31712,Türkiye,1920-06-24,1973-07-01,1973-10-29,53.0,15,19.0
Erciyesspor,Kayseri Erciyesspor,Erdoğan Gürhan,93424,Türkiye,1935-07-01,1971-07-01,1973-03-30,36.0,4,5.0
Erciyesspor,Kayseri Erciyesspor,Naci Özkaya,113698,Türkiye,1922-07-01,1971-01-01,1971-06-30,48.5,10,17.2
Erciyesspor,Kayseri Erciyesspor,Suat Mamat,136514,Türkiye,1930-11-08,1970-07-01,1970-12-30,39.6,2,1.9
Erciyesspor,Kayseri Erciyesspor,Şükrü Ersoy,90259,Türkiye,1931-01-14,1968-07-01,1969-06-30,37.5,1,1.3
Erciyesspor,Kayseri Erciyesspor,Erdoğan Gürhan,93424,Türkiye,1935-07-01,1966-07-07,1968-06-30,31.0,0,0.0
Erzurum,Erzurumspor (old club),Sebati Öztürk,69080,Türkiye,1957-06-05,2009-03-13,2010-06-30,51.8,3,12.6
Erzurum,Erzurumspor (old club),Ümit Birol,76336,Türkiye,1963-01-26,2008-10-07,2009-02-27,45.7,7,4.0
Erzurum,Erzurumspor (old club),Osman Özköylü,9284,Türkiye,1971-08-26,2008-08-28,2008-10-06,37.0,0,
Erzurum,Erzurumspor (old club),Murat Şimşek,61309,Türkiye,1963-04-30,2008-04-10,2008-06-30,44.9,7,9.4
Erzurum,Erzurumspor (old club),Ulvi Güveneroğlu,5202,Türkiye,,2008-01-01,2008-06-30,,0,
Erzurum,Erzurumspor (old club),Hasan Çelik,22920,Türkiye,1968-03-27,2006-12-08,2008-01-17,38.7,3,2.3
Erzurum,Erzurumspor (old club),Ramazan Silin,22832,Türkiye,1965-05-01,2006-11-03,2006-12-05,41.5,0,
Erzurum,Erzurumspor (old club),Ergun Kantarcı,35026,Türkiye,1946-11-01,2006-08-11,2006-11-02,59.8,23,27.1
Erzurum,Erzurumspor (old club),Hayrettin Demirbaş,22384,Türkiye,1963-06-26,2006-01-06,2006-07-20,42.5,2,3.4
Erzurum,Erzurumspor (old club),Atilla Türköz,96494,Türkiye,1958-07-27,2005-12-08,2006-01-06,47.4,0,0.0
Erzurum,Erzurumspor (old club),Bülent Topuzoğlu,35467,Türkiye,1957-12-22,2005-08-26,2005-11-21,47.7,16,13.1
Erzurum,Erzurumspor (old club),Ümit Birol,76336,Türkiye,1963-01-26,2005-01-25,2005-03-23,42.0,0,0.3
Erzurum,Erzurumspor (old club),Ahmet Kazım Ertem,31004,Türkiye,1957-06-16,2004-10-12,2004-12-07,47.3,9,12.1
Erzurum,Erzurumspor (old club),Mehmet Kaya,13271,Türkiye,1949-01-02,2004-07-13,2004-10-05,55.5,12,12.0
Erzurum,Erzurumspor (old club),Fethi Türkoğlu,34192,Türkiye,1954-07-11,2004-03-18,2004-06-30,49.7,10,12.6
Erzurum,Erzurumspor (old club),Abdusselam Gökçan,69081,Türkiye,1963-02-13,2003-08-22,2004-03-11,40.5,2,3.6
Erzurum,Erzurumspor (old club),Mustafa Çapanoğlu,8010,Türkiye,1956-01-01,2002-10-22,2003-01-15,46.8,8,10.2
Erzurum,Erzurumspor (old club),Ekrem Al,8914,Türkiye,1955-01-01,2001-10-19,2002-11-13,46.8,6,8.1
Erzurum,Erzurumspor (old club),Behzat Çınar,43757,Türkiye,1946-04-09,2001-03-15,2001-10-08,54.9,10,13.9
Erzurum,Erzurumspor (old club),Celal Kıprızlı,19319,Türkiye,1950-04-28,2001-01-31,2001-03-15,50.8,7,13.1
Erzurum,Erzurumspor (old club),Stanislav Karasi,81979,Serbia,1946-11-08,2000-09-06,2001-01-10,53.8,3,9.2
Erzurum,Erzurumspor (old club),Ruslan Abdullayev,68517,Azerbaijan,1944-03-07,1999-10-28,2000-08-21,55.6,12,25.8
Erzurum,Erzurumspor (old club),Sadi Tekelioğlu,22826,Türkiye,1955-01-15,1999-03-10,1999-10-27,44.1,7,8.6
Erzurum,Erzurumspor (old club),Ümit Kayıhan,802,Türkiye,1954-02-28,1998-12-03,1999-03-08,44.8,9,10.1
Erzurum,Erzurumspor (old club),Hikmet Karaman,801,Türkiye,1960-03-09,1998-07-01,1998-12-02,38.3,0,
Erzurum,Erzurumspor (old club),Cihat Erbil,64743,Türkiye,1946-06-01,1997-03-06,1997-06-30,50.8,17,15.7
Erzurum,Erzurumspor (old club),Hüseyin Hamamcı,1108,Türkiye,1951-01-01,1996-10-31,1997-03-04,45.8,9,15.3
Erzurum,Erzurumspor (old club),Fethi Demircan,45901,Türkiye,1938-06-20,1996-07-01,1996-10-31,58.0,26,23.0
Erzurum,Erzurumspor (old club),Hüsnü Özkara,2022,Türkiye,1955-01-25,1995-10-25,1996-06-30,40.7,3,5.3
Erzurum,Erzurumspor (old club),Yılmaz Yücetürk,60109,Türkiye,1940-07-01,1995-07-01,1995-10-11,55.0,5,9.2
Erzurum,Erzurumspor (old club),Ömer Kaner,60114,Türkiye,1951-05-21,1995-01-20,1995-04-20,43.7,9,9.6
Erzurum,Erzurumspor (old club),Feridun Köse,61283,Türkiye,1944-10-24,1994-09-22,1995-01-04,49.9,4,10.2
Erzurum,Erzurumspor (old club),Sadi Tekelioğlu,22826,Türkiye,1955-01-15,1993-07-01,1994-09-22,38.5,2,2.9
Erzurum,Erzurumspor (old club),Mustafa Kahraman Karataş,23630,Türkiye,1954-11-01,1993-01-01,1993-06-30,38.2,2,1.4
Erzurum,Erzurumspor (old club),Turan Ağalday,87566,Türkiye,1938-04-03,1992-07-01,1992-11-16,54.2,8,19.0
Erzurum,Erzurumspor (old club),İlyas Akçay,20676,Türkiye,1948-01-01,1991-07-06,1992-06-30,43.5,5,9.0
Erzurum,Erzurumspor (old club),Turan Ağalday,87566,Türkiye,1938-04-03,1987-07-01,1988-04-18,49.2,5,14.0
Erzurum,Erzurumspor (old club),Teoman Yamanlar,78271,Türkiye,1939-03-02,1980-07-01,1981-06-30,41.3,7,8.0
Erzurum,Erzurumspor (old club),Tınaz Tırpan,25611,Türkiye,1939-04-28,1979-07-01,1980-06-30,40.2,0,0.0
Erzurum,Erzurumspor (old club),Turgut Kafkas,147581,Türkiye,1941-11-22,1973-07-01,1974-06-30,31.6,1,3.0
Erzurum,Erzurumspor (old club),Selahattin Arın,84822,Türkiye,1929-04-17,1969-07-23,1970-06-30,40.3,4,5.1
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Serkan Özbalta,59420,Türkiye,,2025-07-01,,,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Hakan Kutlu,5471,Türkiye,1972-01-14,2023-02-04,2025-06-30,51.1,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Muzaffer Bilazer,27558,Türkiye,1977-06-20,2022-03-08,2023-02-04,44.7,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Yücel İldiz,5204,Türkiye,1953-06-04,2022-02-02,2022-03-07,68.7,23,31.6
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Erkan Sözeri,19095,Türkiye,1966-05-19,2021-07-16,2022-01-26,55.2,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Yılmaz Vural,810,Türkiye,1953-01-01,2021-03-30,2021-05-09,68.2,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,İsmail Kartal,6366,Türkiye,1961-06-15,2021-03-23,2021-03-28,59.8,18,24.6
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Mesut Bakkal,784,Türkiye,1964-03-19,2020-12-25,2021-03-21,56.8,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Hüseyin Çimşir,29119,Türkiye,1979-05-26,2020-12-02,2020-12-21,41.5,7,7.2
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Mehmet Özdilek,815,Türkiye,1966-04-01,2020-03-13,2020-11-30,53.9,14,16.2
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Erkan Sözeri,19095,Türkiye,1966-05-19,2019-09-19,2020-03-11,53.3,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Muzaffer Bilazer,27558,Türkiye,1977-06-20,2019-08-15,2019-09-19,42.2,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Hamza Hamzaoğlu,8536,Türkiye,1970-07-01,2019-03-07,2019-06-30,48.7,13,14.6
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Mehmet Özdilek,815,Türkiye,1966-04-01,2018-09-27,2019-03-05,52.5,12,14.7
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Mehmet Altıparmak,5195,Türkiye,1969-05-01,2017-11-15,2018-09-26,48.5,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Osman Özköylü,9284,Türkiye,1971-08-26,2017-08-03,2017-11-08,45.9,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Kemal Kılıç,10144,Türkiye,1956-04-25,2017-03-31,2017-06-30,60.9,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Ahmet Yıldırım,10827,Türkiye,1974-02-25,2016-01-07,2017-03-27,41.9,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Besim Durmuş,10148,Türkiye,1965-09-01,2015-08-18,2016-01-05,50.0,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Turhan Özyazanlar,8015,Türkiye,1955-12-28,2014-12-10,2015-06-30,59.0,17,23.3
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Taşkın Güngör,28591,Türkiye,1966-10-01,2014-09-04,2014-12-01,47.9,13,13.1
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Yavuz İncedal,3679,Türkiye,1961-08-25,2013-07-27,2014-06-30,51.9,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Taşkın Güngör,28591,Türkiye,1966-10-01,2012-08-01,2013-06-30,45.8,10,11.0
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Faik Demir,19693,Türkiye,1966-01-01,2011-11-23,2012-06-30,45.9,0,
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Fetullah Demir,93070,Türkiye,1983-08-13,2011-09-16,2012-06-30,28.1,0,0.0
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Hasan Çelik,22920,Türkiye,1968-03-27,2010-10-01,2011-11-14,42.5,6,6.1
Erzurum BB,BB Erzurumspor / Erzurumspor FK,Sebati Öztürk,69080,Türkiye,1957-06-05,2008-10-09,2009-03-13,51.3,3,12.2
Erzurumspor,Erzurumspor (old club),Sebati Öztürk,69080,Türkiye,1957-06-05,2009-03-13,2010-06-30,51.8,3,12.6
Erzurumspor,Erzurumspor (old club),Ümit Birol,76336,Türkiye,1963-01-26,2008-10-07,2009-02-27,45.7,7,4.0
Erzurumspor,Erzurumspor (old club),Osman Özköylü,9284,Türkiye,1971-08-26,2008-08-28,2008-10-06,37.0,0,
Erzurumspor,Erzurumspor (old club),Murat Şimşek,61309,Türkiye,1963-04-30,2008-04-10,2008-06-30,44.9,7,9.4
Erzurumspor,Erzurumspor (old club),Ulvi Güveneroğlu,5202,Türkiye,,2008-01-01,2008-06-30,,0,
Erzurumspor,Erzurumspor (old club),Hasan Çelik,22920,Türkiye,1968-03-27,2006-12-08,2008-01-17,38.7,3,2.3
Erzurumspor,Erzurumspor (old club),Ramazan Silin,22832,Türkiye,1965-05-01,2006-11-03,2006-12-05,41.5,0,
Erzurumspor,Erzurumspor (old club),Ergun Kantarcı,35026,Türkiye,1946-11-01,2006-08-11,2006-11-02,59.8,23,27.1
Erzurumspor,Erzurumspor (old club),Hayrettin Demirbaş,22384,Türkiye,1963-06-26,2006-01-06,2006-07-20,42.5,2,3.4
Erzurumspor,Erzurumspor (old club),Atilla Türköz,96494,Türkiye,1958-07-27,2005-12-08,2006-01-06,47.4,0,0.0
Erzurumspor,Erzurumspor (old club),Bülent Topuzoğlu,35467,Türkiye,1957-12-22,2005-08-26,2005-11-21,47.7,16,13.1
Erzurumspor,Erzurumspor (old club),Ümit Birol,76336,Türkiye,1963-01-26,2005-01-25,2005-03-23,42.0,0,0.3
Erzurumspor,Erzurumspor (old club),Ahmet Kazım Ertem,31004,Türkiye,1957-06-16,2004-10-12,2004-12-07,47.3,9,12.1
Erzurumspor,Erzurumspor (old club),Mehmet Kaya,13271,Türkiye,1949-01-02,2004-07-13,2004-10-05,55.5,12,12.0
Erzurumspor,Erzurumspor (old club),Fethi Türkoğlu,34192,Türkiye,1954-07-11,2004-03-18,2004-06-30,49.7,10,12.6
Erzurumspor,Erzurumspor (old club),Abdusselam Gökçan,69081,Türkiye,1963-02-13,2003-08-22,2004-03-11,40.5,2,3.6
Erzurumspor,Erzurumspor (old club),Mustafa Çapanoğlu,8010,Türkiye,1956-01-01,2002-10-22,2003-01-15,46.8,8,10.2
Erzurumspor,Erzurumspor (old club),Ekrem Al,8914,Türkiye,1955-01-01,2001-10-19,2002-11-13,46.8,6,8.1
Erzurumspor,Erzurumspor (old club),Behzat Çınar,43757,Türkiye,1946-04-09,2001-03-15,2001-10-08,54.9,10,13.9
Erzurumspor,Erzurumspor (old club),Celal Kıprızlı,19319,Türkiye,1950-04-28,2001-01-31,2001-03-15,50.8,7,13.1
Erzurumspor,Erzurumspor (old club),Stanislav Karasi,81979,Serbia,1946-11-08,2000-09-06,2001-01-10,53.8,3,9.2
Erzurumspor,Erzurumspor (old club),Ruslan Abdullayev,68517,Azerbaijan,1944-03-07,1999-10-28,2000-08-21,55.6,12,25.8
Erzurumspor,Erzurumspor (old club),Sadi Tekelioğlu,22826,Türkiye,1955-01-15,1999-03-10,1999-10-27,44.1,7,8.6
Erzurumspor,Erzurumspor (old club),Ümit Kayıhan,802,Türkiye,1954-02-28,1998-12-03,1999-03-08,44.8,9,10.1
Erzurumspor,Erzurumspor (old club),Hikmet Karaman,801,Türkiye,1960-03-09,1998-07-01,1998-12-02,38.3,0,
Erzurumspor,Erzurumspor (old club),Cihat Erbil,64743,Türkiye,1946-06-01,1997-03-06,1997-06-30,50.8,17,15.7
Erzurumspor,Erzurumspor (old club),Hüseyin Hamamcı,1108,Türkiye,1951-01-01,1996-10-31,1997-03-04,45.8,9,15.3
Erzurumspor,Erzurumspor (old club),Fethi Demircan,45901,Türkiye,1938-06-20,1996-07-01,1996-10-31,58.0,26,23.0
Erzurumspor,Erzurumspor (old club),Hüsnü Özkara,2022,Türkiye,1955-01-25,1995-10-25,1996-06-30,40.7,3,5.3
Erzurumspor,Erzurumspor (old club),Yılmaz Yücetürk,60109,Türkiye,1940-07-01,1995-07-01,1995-10-11,55.0,5,9.2
Erzurumspor,Erzurumspor (old club),Ömer Kaner,60114,Türkiye,1951-05-21,1995-01-20,1995-04-20,43.7,9,9.6
Erzurumspor,Erzurumspor (old club),Feridun Köse,61283,Türkiye,1944-10-24,1994-09-22,1995-01-04,49.9,4,10.2
Erzurumspor,Erzurumspor (old club),Sadi Tekelioğlu,22826,Türkiye,1955-01-15,1993-07-01,1994-09-22,38.5,2,2.9
Erzurumspor,Erzurumspor (old club),Mustafa Kahraman Karataş,23630,Türkiye,1954-11-01,1993-01-01,1993-06-30,38.2,2,1.4
Erzurumspor,Erzurumspor (old club),Turan Ağalday,87566,Türkiye,1938-04-03,1992-07-01,1992-11-16,54.2,8,19.0
Erzurumspor,Erzurumspor (old club),İlyas Akçay,20676,Türkiye,1948-01-01,1991-07-06,1992-06-30,43.5,5,9.0
Erzurumspor,Erzurumspor (old club),Turan Ağalday,87566,Türkiye,1938-04-03,1987-07-01,1988-04-18,49.2,5,14.0
Erzurumspor,Erzurumspor (old club),Teoman Yamanlar,78271,Türkiye,1939-03-02,1980-07-01,1981-06-30,41.3,7,8.0
Erzurumspor,Erzurumspor (old club),Tınaz Tırpan,25611,Türkiye,1939-04-28,1979-07-01,1980-06-30,40.2,0,0.0
Erzurumspor,Erzurumspor (old club),Turgut Kafkas,147581,Türkiye,1941-11-22,1973-07-01,1974-06-30,31.6,1,3.0
Erzurumspor,Erzurumspor (old club),Selahattin Arın,84822,Türkiye,1929-04-17,1969-07-23,1970-06-30,40.3,4,5.1
Eskisehirspor,Eskişehirspor,Hakan Şapçı,12866,Türkiye,1973-03-12,2025-10-14,,52.6,0,
Eskisehirspor,Eskişehirspor,Serdar Göçerler,134081,Türkiye,1977-01-04,2025-07-03,2025-10-13,48.5,0,
Eskisehirspor,Eskişehirspor,Ümit Metin Yıldız,34444,Türkiye,1965-06-28,2025-02-11,2025-06-30,59.6,0,
Eskisehirspor,Eskişehirspor,Ergun Ortakcı,13270,Türkiye,1959-01-01,2024-07-01,2025-02-06,65.5,25,30.8
Eskisehirspor,Eskişehirspor,Önder Karaveli,38319,Türkiye,1974-03-26,2024-03-12,2024-04-08,50.0,24,23.7
Eskisehirspor,Eskişehirspor,Levent Kartop,49153,Türkiye,1979-08-21,2023-12-28,2024-03-11,44.4,14,10.7
Eskisehirspor,Eskişehirspor,İbrahim Baş,19133,Türkiye,1964-03-20,2023-07-05,2023-12-25,59.3,20,30.6
Eskisehirspor,Eskişehirspor,Sezgin Coşkun,115408,Türkiye,1984-08-23,2023-04-25,2023-06-30,38.7,0,0.6
Eskisehirspor,Eskişehirspor,Ali Onur Cerrah,107556,Türkiye,1983-03-01,2023-03-08,2023-04-24,40.0,7,12.1
Eskisehirspor,Eskişehirspor,Özcan Kızıltan,10654,Türkiye,1959-07-12,2023-02-03,2023-03-08,63.6,0,
Eskisehirspor,Eskişehirspor,Emre Özbayer,49849,Türkiye,1976-10-15,2022-10-04,2023-01-31,46.0,0,
Eskisehirspor,Eskişehirspor,Cüneyt Biçer,26603,Türkiye,1975-11-27,2022-07-20,2022-10-03,46.6,0,
Eskisehirspor,Eskişehirspor,Suat Kaya,2849,Türkiye,1967-08-26,2021-10-20,2022-06-30,54.2,0,
Eskisehirspor,Eskişehirspor,Cem Karaca,59911,Türkiye,1976-05-08,2021-07-29,2021-10-19,45.2,9,11.1
Eskisehirspor,Eskişehirspor,Cengiz Seçsev,31507,Türkiye,1960-06-09,2021-02-03,2021-04-14,60.7,17,27.5
Eskisehirspor,Eskişehirspor,Yasin Söğüt,88651,Türkiye,1985-03-22,2021-01-21,2021-02-03,35.8,3,5.5
Eskisehirspor,Eskişehirspor,İlhan Var,46157,Türkiye,1979-11-17,2020-10-09,2021-01-05,40.9,0,
Eskisehirspor,Eskişehirspor,Mustafa Özer,52554,Türkiye,1969-08-27,2019-12-26,2020-09-28,50.3,11,15.9
Eskisehirspor,Eskişehirspor,Coşkun Demirbakan,8012,Türkiye,1954-11-10,2019-09-18,2019-12-25,64.9,22,28.0
Eskisehirspor,Eskişehirspor,Fuat Çapa,2043,Türkiye,1968-08-15,2018-08-07,2019-09-12,50.0,16,18.1
Eskisehirspor,Eskişehirspor,Yılmaz Vural,810,Türkiye,1953-01-01,2018-04-06,2018-06-30,65.3,0,
Eskisehirspor,Eskişehirspor,Yücel İldiz,5204,Türkiye,1953-06-04,2017-09-28,2018-04-05,64.3,20,27.2
Eskisehirspor,Eskişehirspor,Sergen Yalçın,32128,Türkiye,1972-11-05,2017-07-31,2017-09-25,44.7,0,
Eskisehirspor,Eskişehirspor,Mustafa Denizli,7875,Türkiye,1949-11-10,2017-02-23,2017-06-30,67.3,16,32.6
Eskisehirspor,Eskişehirspor,Alpay Özalan,10926,Türkiye,1973-05-29,2016-07-20,2017-03-14,43.1,0,0.0
Eskisehirspor,Eskişehirspor,Samet Aybaba,5002,Türkiye,1955-02-03,2015-11-19,2016-06-30,60.8,18,25.4
Eskisehirspor,Eskişehirspor,İsmail Kartal,6366,Türkiye,1961-06-15,2015-10-14,2015-11-13,54.3,13,19.2
Eskisehirspor,Eskişehirspor,Michael Skibbe,681,Germany,1965-08-04,2015-01-14,2015-10-10,49.4,0,
Eskisehirspor,Eskişehirspor,Ertuğrul Sağlam,2019,Türkiye,1969-11-19,2013-07-03,2015-01-05,43.6,5,11.0
Eskisehirspor,Eskişehirspor,Ersun Yanal,811,Türkiye,1961-12-17,2011-12-24,2013-06-30,50.0,14,21.5
Eskisehirspor,Eskişehirspor,Michael Skibbe,681,Germany,1965-08-04,2011-09-01,2011-12-26,46.1,0,
Eskisehirspor,Eskişehirspor,Bülent Uygun,5014,Türkiye,1971-08-01,2010-10-06,2011-07-07,39.2,2,5.2
Eskisehirspor,Eskişehirspor,Rıza Çalımbay,789,Türkiye,1963-02-02,2008-07-04,2010-09-28,45.4,8,7.3
Eskisehirspor,Eskişehirspor,Nenad Bijedic,2609,Bosnia-Herzegovina,1959-09-24,2008-03-21,2008-06-30,48.5,10,13.6
Eskisehirspor,Eskişehirspor,Metin Diyadin,5199,Türkiye,,2007-04-04,2008-03-20,,0,
Eskisehirspor,Eskişehirspor,Ergin Işık,30973,Türkiye,1959-05-19,2007-02-15,2007-06-30,47.7,7,10.3
Eskisehirspor,Eskişehirspor,Ahmet Akcan,4708,Türkiye,1958-02-17,2006-11-10,2007-02-13,48.7,16,22.3
Eskisehirspor,Eskişehirspor,Ergin Işık,30973,Türkiye,1959-05-19,2006-11-02,2006-11-10,47.5,6,10.0
Eskisehirspor,Eskişehirspor,Yavuz İncedal,3679,Türkiye,1961-08-25,2006-07-01,2006-10-30,44.8,0,
Eskisehirspor,Eskişehirspor,Kemal Kılıç,10144,Türkiye,1956-04-25,2005-08-25,2006-06-30,49.3,0,
Eskisehirspor,Eskişehirspor,Erdoğan Yılmaz,13268,Türkiye,,2005-04-08,2005-08-26,,0,
Eskisehirspor,Eskişehirspor,Şenol Ulusavaş,31445,Türkiye,1962-11-10,2004-11-04,2005-04-08,42.0,3,3.2
Eskisehirspor,Eskişehirspor,Behiç Funda,86849,Türkiye,1954-03-22,2004-08-25,2004-11-05,50.4,12,15.2
Eskisehirspor,Eskişehirspor,Şenol Ulusavaş,31445,Türkiye,1962-11-10,2003-11-07,2004-08-27,41.0,2,2.2
Eskisehirspor,Eskişehirspor,Şevket Kesler,85397,Türkiye,1956-10-31,2003-08-19,2003-11-06,46.8,7,12.1
Eskisehirspor,Eskişehirspor,Coşkun Demirbakan,8012,Türkiye,1954-11-10,2002-08-22,2003-04-03,47.8,8,11.0
Eskisehirspor,Eskişehirspor,Serdal Eroy,91693,Türkiye,1957-01-01,2002-02-14,2002-08-21,45.1,5,8.7
Eskisehirspor,Eskişehirspor,Kenan Korkmaz,134655,Türkiye,1961-03-15,2001-07-01,2002-02-13,40.3,2,4.8
Eskisehirspor,Eskişehirspor,Zafer Tüzün,22416,Türkiye,1962-08-30,2000-08-01,2001-03-01,37.9,0,0.0
Eskisehirspor,Eskişehirspor,Ahmet Kılıç,113226,Türkiye,1956-05-19,1999-08-15,1999-10-11,43.2,6,4.4
Eskisehirspor,Eskişehirspor,Mehmet Akif Başaran,5196,Türkiye,1956-02-15,1998-11-20,1999-06-30,42.8,13,11.4
Eskisehirspor,Eskişehirspor,Ömer Kaner,60114,Türkiye,1951-05-21,1998-09-17,1998-11-19,47.3,16,13.2
Eskisehirspor,Eskişehirspor,Orhan Yahya Yüce,73525,Türkiye,1950-11-29,1998-06-01,1998-09-15,47.5,10,14.8
Eskisehirspor,Eskişehirspor,Serdal Eroy,91693,Türkiye,1957-01-01,1998-03-18,1998-05-31,41.2,1,4.8
Eskisehirspor,Eskişehirspor,Coşkun Demirbakan,8012,Türkiye,1954-11-10,1997-04-01,1998-03-18,42.4,5,5.6
Eskisehirspor,Eskişehirspor,Candan Dumanlı,62237,Türkiye,1939-01-07,1996-10-03,1996-11-26,57.7,14,21.2
Eskisehirspor,Eskişehirspor,Kamuran Yavuz,62729,Türkiye,1947-12-30,1996-07-01,1996-09-27,48.5,9,8.0
Eskisehirspor,Eskişehirspor,Güvenç Kurtar,804,Türkiye,1950-07-25,1996-01-01,1996-06-30,45.4,4,9.5
Eskisehirspor,Eskişehirspor,İlhan Mayakan,69893,Türkiye,1951-10-03,1995-12-14,1995-12-30,44.2,0,0.5
Eskisehirspor,Eskişehirspor,Yılmaz Vural,810,Türkiye,1953-01-01,1995-05-23,1995-12-14,42.4,0,
Eskisehirspor,Eskişehirspor,Candan Dumanlı,62237,Türkiye,1939-01-07,1994-07-01,1995-05-23,55.5,12,18.9
Eskisehirspor,Eskişehirspor,Aldoğan Argon,60105,Türkiye,1952-03-24,1993-12-02,1994-06-30,41.7,5,6.6
Eskisehirspor,Eskişehirspor,Abdullah Matay,72396,Türkiye,1928-01-06,1993-07-01,1993-12-02,65.5,20,28.0
Eskisehirspor,Eskişehirspor,Ali Haldun Girginer,16202,Türkiye,1952-10-27,1992-06-01,1993-06-30,39.6,3,3.1
Eskisehirspor,Eskişehirspor,Gürcan Berk,84460,Türkiye,1936-07-03,1991-10-01,1992-06-30,55.2,15,18.8
Eskisehirspor,Eskişehirspor,Ilie Datcu,108768,Romania,1937-07-20,1991-02-01,1991-06-30,53.5,12,14.6
Eskisehirspor,Eskişehirspor,Nihat Atacan,63302,Türkiye,1942-01-23,1990-07-01,1990-12-12,48.4,10,14.0
Eskisehirspor,Eskişehirspor,Gürcan Berk,84460,Türkiye,1936-07-03,1989-09-26,1990-06-30,53.2,14,16.8
Eskisehirspor,Eskişehirspor,Abdullah Matay,72396,Türkiye,1928-01-06,1989-07-01,1989-09-25,61.5,18,24.0
Eskisehirspor,Eskişehirspor,Ali Haldun Girginer,16202,Türkiye,1952-10-27,1989-04-28,1989-06-30,36.5,0,0.0
Eskisehirspor,Eskişehirspor,Arda Vural,66633,Türkiye,1946-02-12,1989-02-16,1989-04-17,43.0,7,10.1
Eskisehirspor,Eskişehirspor,Kamuran Yavuz,62729,Türkiye,1947-12-30,1989-02-04,1989-02-20,41.1,0,0.6
Eskisehirspor,Eskişehirspor,Milorad Mitrovic,10481,Serbia,1949-01-31,1988-07-01,1989-02-04,39.4,8,15.0
Eskisehirspor,Eskişehirspor,"Tamas ""Tom"" Frivaldszky",73561,Hungary,1940-08-30,1987-07-01,1988-06-30,46.8,1,1.5
Eskisehirspor,Eskişehirspor,Abdullah Matay,72396,Türkiye,1928-01-06,1987-04-21,1987-06-30,59.3,16,21.8
Eskisehirspor,Eskişehirspor,Djorde Gerum,78573,Serbia,1940-01-01,1986-12-09,1987-04-23,46.9,6,10.4
